epoch,total_loss,pde_loss,ic_loss,bc_loss,data_loss,eta,lambda_f,k,C_f
1.380800000000000000e+04,4.209005236625671387e-01,2.402781101409345865e-04,2.746004320215433836e-04,1.205777400173246861e-03,1.711984048597514629e-03,2.990200221538543701e-01,2.010414451360702515e-01,9.942539781332015991e-02,1.994113922119140625e+00
1.380900000000000000e+04,3.805103898048400879e-01,2.331139257876202464e-04,2.549606142565608025e-04,1.003726618364453316e-03,1.559826894663274288e-03,2.990184426307678223e-01,2.010392546653747559e-01,9.942506998777389526e-02,1.994102716445922852e+00
1.381000000000000000e+04,3.594601154327392578e-01,2.345673856325447559e-04,1.968432334251701832e-04,8.311209385283291340e-04,1.573635032400488853e-03,2.990168631076812744e-01,2.010378539562225342e-01,9.942474216222763062e-02,1.994091510772705078e+00
1.381100000000000000e+04,3.439586758613586426e-01,2.343389060115441680e-04,1.498789206380024552e-04,7.608911255374550819e-04,1.536521711386740208e-03,2.990152835845947266e-01,2.010370790958404541e-01,9.942440688610076904e-02,1.994080305099487305e+00
1.381200000000000000e+04,3.503343760967254639e-01,2.289171097800135612e-04,1.848793763201683760e-04,8.181019220501184464e-04,1.530771260149776936e-03,2.990136742591857910e-01,2.010378539562225342e-01,9.942407906055450439e-02,1.994068980216979980e+00
1.381300000000000000e+04,3.671157360076904297e-01,2.320488565601408482e-04,2.569654025137424469e-04,8.346131071448326111e-04,1.596465241163969040e-03,2.990120947360992432e-01,2.010412961244583130e-01,9.942374378442764282e-02,1.994057655334472656e+00
1.381400000000000000e+04,3.828726410865783691e-01,2.266959781991317868e-04,2.931463532149791718e-04,1.028356025926768780e-03,1.546537037938833237e-03,2.990104854106903076e-01,2.010451853275299072e-01,9.942340850830078125e-02,1.994046330451965332e+00
1.381500000000000000e+04,3.816511631011962891e-01,2.351503499085083604e-04,2.415152994217351079e-04,9.628540137782692909e-04,1.615366199985146523e-03,2.990088760852813721e-01,2.010493874549865723e-01,9.942308068275451660e-02,1.994035005569458008e+00
1.381600000000000000e+04,3.814964294433593750e-01,2.343640226172283292e-04,1.741756568662822247e-04,1.059947535395622253e-03,1.587137696333229542e-03,2.990072965621948242e-01,2.010532021522521973e-01,9.942274540662765503e-02,1.994023799896240234e+00
1.381700000000000000e+04,3.712135553359985352e-01,2.334971213713288307e-04,1.829386310419067740e-04,9.260652586817741394e-04,1.612844644114375114e-03,2.990056872367858887e-01,2.010577321052551270e-01,9.942241013050079346e-02,1.994012475013732910e+00
1.381800000000000000e+04,3.623962402343750000e-01,2.353488380322232842e-04,1.887062244350090623e-04,8.935126243159174919e-04,1.543341553770005703e-03,2.990041077136993408e-01,2.010621875524520874e-01,9.942208230495452881e-02,1.994001150131225586e+00
1.381900000000000000e+04,3.555347323417663574e-01,2.346861147088930011e-04,2.291540295118466020e-04,7.596944924443960190e-04,1.570647349581122398e-03,2.990024983882904053e-01,2.010656297206878662e-01,9.942174702882766724e-02,1.993989825248718262e+00
1.382000000000000000e+04,3.485030531883239746e-01,2.340400096727535129e-04,1.677925465628504753e-04,8.199775475077331066e-04,1.503890729509294033e-03,2.990009188652038574e-01,2.010689526796340942e-01,9.942141920328140259e-02,1.993978619575500488e+00
1.382100000000000000e+04,3.342266678810119629e-01,2.276783925481140614e-04,1.544092665426433086e-04,7.317828712984919548e-04,1.489453134126961231e-03,2.989993393421173096e-01,2.010724842548370361e-01,9.942108392715454102e-02,1.993967413902282715e+00
1.382200000000000000e+04,3.455711603164672852e-01,2.318638144060969353e-04,1.822679478209465742e-04,7.983809337019920349e-04,1.490414375439286232e-03,2.989977598190307617e-01,2.010748684406280518e-01,9.942075610160827637e-02,1.993956208229064941e+00
1.382300000000000000e+04,3.490773439407348633e-01,2.362969389650970697e-04,1.646329328650608659e-04,8.183102472685277462e-04,1.504093408584594727e-03,2.989961802959442139e-01,2.010754644870758057e-01,9.942042827606201172e-02,1.993945121765136719e+00
1.382400000000000000e+04,3.435451984405517578e-01,2.333850716240704060e-04,1.472706499043852091e-04,7.722963346168398857e-04,1.524257590062916279e-03,2.989946305751800537e-01,2.010753750801086426e-01,9.942010790109634399e-02,1.993934035301208496e+00
1.382500000000000000e+04,3.539627790451049805e-01,2.342816005693748593e-04,1.785288914106786251e-04,8.216521819122135639e-04,1.543749705888330936e-03,2.989930510520935059e-01,2.010759115219116211e-01,9.941978007555007935e-02,1.993922948837280273e+00
1.382600000000000000e+04,3.580280542373657227e-01,2.310917770955711603e-04,1.710105716483667493e-04,8.824122487567365170e-04,1.544461119920015335e-03,2.989915013313293457e-01,2.010769546031951904e-01,9.941945225000381470e-02,1.993911862373352051e+00
1.382700000000000000e+04,3.533668816089630127e-01,2.302429202245548368e-04,1.818282762542366982e-04,8.205533376894891262e-04,1.552243251353502274e-03,2.989899218082427979e-01,2.010787874460220337e-01,9.941912442445755005e-02,1.993900775909423828e+00
1.382800000000000000e+04,3.563841879367828369e-01,2.362115774303674698e-04,1.731711963657289743e-04,8.912386838346719742e-04,1.494745258241891861e-03,2.989883720874786377e-01,2.010821402072906494e-01,9.941879659891128540e-02,1.993889689445495605e+00
1.382900000000000000e+04,3.525331616401672363e-01,2.377801720285788178e-04,1.876270252978429198e-04,8.310738485306501389e-04,1.495008356869220734e-03,2.989867925643920898e-01,2.010855525732040405e-01,9.941846877336502075e-02,1.993878483772277832e+00
1.383000000000000000e+04,3.483015298843383789e-01,2.342844964005053043e-04,1.745746849337592721e-04,8.149768691509962082e-04,1.496452954597771168e-03,2.989852130413055420e-01,2.010886967182159424e-01,9.941814094781875610e-02,1.993867278099060059e+00
1.383100000000000000e+04,3.454970121383666992e-01,2.343991945963352919e-04,1.485803950345143676e-04,7.989013101905584335e-04,1.509729190729558468e-03,2.989836335182189941e-01,2.010920047760009766e-01,9.941781312227249146e-02,1.993856191635131836e+00
1.383200000000000000e+04,3.519766926765441895e-01,2.289161784574389458e-04,1.694395614322274923e-04,8.222160395234823227e-04,1.553436974063515663e-03,2.989820539951324463e-01,2.010944783687591553e-01,9.941748529672622681e-02,1.993845105171203613e+00
1.383300000000000000e+04,3.487391471862792969e-01,2.329903654754161835e-04,1.645397132961079478e-04,8.024497074075043201e-04,1.528121647424995899e-03,2.989805042743682861e-01,2.010974287986755371e-01,9.941715747117996216e-02,1.993834018707275391e+00
1.383400000000000000e+04,3.494265079498291016e-01,2.297669998370110989e-04,1.648039033170789480e-04,8.304982911795377731e-04,1.520155346952378750e-03,2.989789247512817383e-01,2.011012434959411621e-01,9.941682964563369751e-02,1.993822932243347168e+00
1.383500000000000000e+04,3.515264391899108887e-01,2.325400273548439145e-04,1.642425922909751534e-04,8.383632521145045757e-04,1.521779573522508144e-03,2.989773452281951904e-01,2.011068165302276611e-01,9.941650182008743286e-02,1.993811726570129395e+00
1.383600000000000000e+04,3.480491042137145996e-01,2.290695992996916175e-04,1.628496102057397366e-04,7.958605419844388962e-04,1.545435516163706779e-03,2.989757657051086426e-01,2.011132538318634033e-01,9.941617399454116821e-02,1.993800640106201172e+00
1.383700000000000000e+04,3.441847562789916992e-01,2.312411525053903461e-04,1.500231010140851140e-04,7.872763089835643768e-04,1.518689794465899467e-03,2.989741861820220947e-01,2.011208534240722656e-01,9.941584616899490356e-02,1.993789434432983398e+00
1.383800000000000000e+04,3.527624607086181641e-01,2.340834616916254163e-04,2.060380356851965189e-04,7.976212655194103718e-04,1.525729196146130562e-03,2.989726066589355469e-01,2.011290192604064941e-01,9.941551834344863892e-02,1.993778228759765625e+00
1.383900000000000000e+04,3.489615321159362793e-01,2.387091226410120726e-04,1.581301912665367126e-04,8.046011207625269890e-04,1.508657122030854225e-03,2.989710271358489990e-01,2.011365592479705811e-01,9.941518306732177734e-02,1.993767023086547852e+00
1.384000000000000000e+04,3.476802408695220947e-01,2.376591437496244907e-04,1.537720527267083526e-04,8.118166588246822357e-04,1.497201388701796532e-03,2.989694178104400635e-01,2.011447250843048096e-01,9.941485524177551270e-02,1.993755817413330078e+00
1.384100000000000000e+04,3.435447514057159424e-01,2.337912592338398099e-04,1.559063093736767769e-04,7.985405391082167625e-04,1.483231550082564354e-03,2.989678382873535156e-01,2.011525332927703857e-01,9.941452741622924805e-02,1.993744611740112305e+00
1.384200000000000000e+04,3.529379963874816895e-01,2.362550876569002867e-04,1.823682687245309353e-04,8.324515656568109989e-04,1.506013562902808189e-03,2.989662587642669678e-01,2.011602520942687988e-01,9.941419959068298340e-02,1.993733406066894531e+00
1.384300000000000000e+04,3.577351868152618408e-01,2.337615878786891699e-04,1.831630215747281909e-04,9.055086411535739899e-04,1.490518217906355858e-03,2.989646494388580322e-01,2.011681944131851196e-01,9.941386431455612183e-02,1.993722200393676758e+00
1.384400000000000000e+04,3.561614751815795898e-01,2.322253712918609381e-04,1.568872539792209864e-04,8.567246841266751289e-04,1.556142582558095455e-03,2.989630699157714844e-01,2.011752575635910034e-01,9.941353648900985718e-02,1.993710994720458984e+00
1.384500000000000000e+04,3.547267317771911621e-01,2.310082491021603346e-04,1.680343848420307040e-04,8.214010158553719521e-04,1.570913358591496944e-03,2.989615201950073242e-01,2.011813223361968994e-01,9.941321611404418945e-02,1.993699908256530762e+00
1.384600000000000000e+04,3.573934137821197510e-01,2.315975143574178219e-04,1.821508485591039062e-04,8.152241352945566177e-04,1.586865750141441822e-03,2.989599406719207764e-01,2.011864781379699707e-01,9.941288828849792480e-02,1.993688821792602539e+00
1.384700000000000000e+04,3.662831783294677734e-01,2.330682327738031745e-04,2.104413870256394148e-04,9.121549082919955254e-04,1.543998485431075096e-03,2.989583909511566162e-01,2.011907696723937988e-01,9.941256046295166016e-02,1.993677854537963867e+00
1.384800000000000000e+04,3.688639402389526367e-01,2.398360229562968016e-04,2.193049149354919791e-04,8.734572911635041237e-04,1.570445136167109013e-03,2.989568412303924561e-01,2.011954188346862793e-01,9.941224008798599243e-02,1.993666887283325195e+00
1.384900000000000000e+04,3.662065267562866211e-01,2.304265362909063697e-04,1.825815415941178799e-04,9.736715583130717278e-04,1.520354533568024635e-03,2.989552915096282959e-01,2.012006789445877075e-01,9.941191226243972778e-02,1.993655800819396973e+00
1.385000000000000000e+04,3.554863929748535156e-01,2.346966357436031103e-04,1.895581954158842564e-04,7.932485314086079597e-04,1.568077015690505505e-03,2.989537119865417480e-01,2.012060582637786865e-01,9.941159188747406006e-02,1.993644833564758301e+00
1.385100000000000000e+04,3.549737632274627686e-01,2.349784481339156628e-04,1.938767090905457735e-04,8.177045965567231178e-04,1.532709575258195400e-03,2.989521622657775879e-01,2.012123614549636841e-01,9.941126406192779541e-02,1.993633747100830078e+00
1.385200000000000000e+04,3.609136939048767090e-01,2.327044785488396883e-04,1.596810907358303666e-04,8.833560859784483910e-04,1.570124528370797634e-03,2.989505827426910400e-01,2.012183070182800293e-01,9.941094368696212769e-02,1.993622660636901855e+00
1.385300000000000000e+04,3.742490112781524658e-01,2.325472596567124128e-04,2.094326919177547097e-04,9.103898191824555397e-04,1.627106918022036552e-03,2.989490330219268799e-01,2.012244313955307007e-01,9.941061586141586304e-02,1.993611693382263184e+00
1.385400000000000000e+04,4.069922566413879395e-01,2.314809680683538318e-04,3.182054497301578522e-04,1.130945282056927681e-03,1.629519043490290642e-03,2.989474833011627197e-01,2.012307345867156982e-01,9.941029548645019531e-02,1.993600726127624512e+00
1.385500000000000000e+04,4.329507648944854736e-01,2.378907229285687208e-04,3.230952715966850519e-04,1.193708740174770355e-03,1.793738338164985180e-03,2.989459335803985596e-01,2.012366652488708496e-01,9.940996766090393066e-02,1.993589639663696289e+00
1.385600000000000000e+04,4.623912870883941650e-01,2.281575143570080400e-04,3.802146529778838158e-04,1.554622547701001167e-03,1.711547607555985451e-03,2.989443838596343994e-01,2.012415528297424316e-01,9.940964728593826294e-02,1.993578791618347168e+00
1.385700000000000000e+04,4.768914878368377686e-01,2.335809840587899089e-04,3.294689522590488195e-04,1.536960597150027752e-03,1.901461160741746426e-03,2.989428341388702393e-01,2.012457847595214844e-01,9.940932691097259521e-02,1.993567824363708496e+00
1.385800000000000000e+04,5.009716749191284180e-01,2.265097718918696046e-04,3.931337269023060799e-04,1.807075692340731621e-03,1.838535186834633350e-03,2.989413142204284668e-01,2.012483775615692139e-01,9.940901398658752441e-02,1.993557095527648926e+00
1.385900000000000000e+04,5.149255990982055664e-01,2.400659141130745411e-04,5.415005143731832504e-04,1.599113340489566326e-03,1.979293301701545715e-03,2.989397943019866943e-01,2.012495100498199463e-01,9.940869361162185669e-02,1.993546247482299805e+00
1.386000000000000000e+04,5.098994970321655273e-01,2.344609965803101659e-04,4.603852867148816586e-04,1.750426716171205044e-03,1.882606069557368755e-03,2.989382743835449219e-01,2.012495845556259155e-01,9.940837323665618896e-02,1.993535518646240234e+00
1.386100000000000000e+04,4.788018465042114258e-01,2.426773862680420280e-04,4.352009855210781097e-04,1.405532471835613251e-03,1.906199031509459019e-03,2.989367842674255371e-01,2.012485265731811523e-01,9.940806031227111816e-02,1.993524909019470215e+00
1.386200000000000000e+04,4.104744791984558105e-01,2.304315421497449279e-04,2.524809970054775476e-04,1.279913587495684624e-03,1.583542791195213795e-03,2.989352643489837646e-01,2.012457698583602905e-01,9.940774738788604736e-02,1.993514180183410645e+00
1.386300000000000000e+04,3.536595404148101807e-01,2.349793066969141364e-04,1.620700204512104392e-04,8.261627517640590668e-04,1.539779361337423325e-03,2.989337742328643799e-01,2.012438774108886719e-01,9.940743446350097656e-02,1.993503570556640625e+00
1.386400000000000000e+04,3.567903935909271240e-01,2.363922249060124159e-04,1.557582436362281442e-04,8.520552655681967735e-04,1.545179751701653004e-03,2.989322841167449951e-01,2.012419402599334717e-01,9.940712153911590576e-02,1.993492960929870605e+00
1.386500000000000000e+04,4.103915691375732422e-01,2.221632894361391664e-04,2.570496581029146910e-04,1.213786657899618149e-03,1.679011620581150055e-03,2.989307940006256104e-01,2.012403011322021484e-01,9.940680861473083496e-02,1.993482351303100586e+00
1.386600000000000000e+04,4.739462435245513916e-01,2.337870391784235835e-04,5.238439771346747875e-04,1.334256259724497795e-03,1.877116854302585125e-03,2.989293038845062256e-01,2.012378722429275513e-01,9.940649569034576416e-02,1.993471741676330566e+00
1.386700000000000000e+04,5.327469706535339355e-01,2.252049889648333192e-04,6.330887554213404655e-04,1.811950351111590862e-03,1.914800028316676617e-03,2.989277839660644531e-01,2.012382447719573975e-01,9.940618276596069336e-02,1.993461132049560547e+00
1.386800000000000000e+04,5.631624460220336914e-01,2.373943134443834424e-04,5.899108946323394775e-04,1.789928879588842392e-03,2.231517108157277107e-03,2.989262938499450684e-01,2.012394070625305176e-01,9.940586984157562256e-02,1.993450522422790527e+00
1.386900000000000000e+04,5.318983197212219238e-01,2.288092218805104494e-04,4.531868908088654280e-04,2.078569727018475533e-03,1.803601393476128578e-03,2.989247739315032959e-01,2.012423574924468994e-01,9.940554946660995483e-02,1.993439793586730957e+00
1.387000000000000000e+04,4.561398327350616455e-01,2.414130722172558308e-04,2.474120701663196087e-04,1.424336223863065243e-03,1.851573819294571877e-03,2.989232540130615234e-01,2.012466192245483398e-01,9.940523654222488403e-02,1.993429064750671387e+00
1.387100000000000000e+04,3.807651102542877197e-01,2.256405714433640242e-04,2.633089025039225817e-04,9.849772322922945023e-04,1.588859828189015388e-03,2.989217340946197510e-01,2.012525945901870728e-01,9.940491616725921631e-02,1.993418216705322266e+00
